City ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
595,Newport,51.5877,-2.9984,60.06,89,7,4.76,GB,2021-06-06 21:43:17
596,Kati,12.7441,-8.0726,76.41,35,3,0.81,ML,2021-06-06 21:43:17
597,Mwinilunga,-11.7358,24.4293,57.47,63,71,5.95,ZM,2021-06-06 21:43:18
598,Dedza,-14.3779,34.3332,44.87,94,24,3.76,MW,2021-06-06 21:43:18
599,Kapasan,-6.7773,111.3789,75.34,89,57,4.59,ID,2021-06-06 21:43:18
600,Birao,10.2849,22.7882,78.78,63,43,3.53,CF,2021-06-06 21:43:19
601,Broome,42.2506,-75.833,88.66,45,20,1.99,US,2021-06-06 21:43:19
602,Brekstad,63.687,9.6654,59.05,94,75,11.5,NO,2021-06-06 21:43:19
603,Vila Velha,-20.3297,-40.2925,75.15,85,0,1.99,BR,2021-06-06 21:39:56
604,Izhma,65.0083,53.9113,38.75,63,11,7.92,RU,2021-06-06 21:43:20
605,Roebourne,-20.7833,117.1333,74.12,58,69,8.5,AU,2021-06-06 21:43:20
606,Mackay,-21.15,149.2,65.05,77,75,4.61,AU,2021-06-06 21:43:21
607,Atar,20.5169,-13.0499,96.76,15,9,21.32,MR,2021-06-06 21:43:21
608,Batagay,67.6333,134.6333,52.16,43,81,6.8,RU,2021-06-06 21:43:21
609,Trincomalee,8.5711,81.2335,81.19,78,100,17.69,LK,2021-06-06 21:43:22
610,Urumqi,43.801,87.6005,58.15,55,0,3.29,CN,2021-06-06 21:43:22
611,Vanavara,60.34,102.2797,39.78,62,64,3.87,RU,2021-06-06 21:43:23
612,Huadian,42.9633,126.7478,54.91,93,30,2.1,CN,2021-06-06 21:43:23
613,Coquimbo,-29.9533,-71.3436,55.13,87,90,5.7,CL,2021-06-06 21:43:23
614,Villazon,-22.0866,-65.5942,48.52,10,0,10.78,BO,2021-06-06 21:43:24
615,Lagoa,39.05,-27.9833,63.88,89,100,12.59,PT,2021-06-06 21:43:24
616,Selenduma,50.9131,106.2406,48.25,76,100,7.65,RU,2021-06-06 21:43:25
617,Ochamchira,42.7121,41.4721,57.83,89,94,3.71,GE,2021-06-06 21:43:25
618,Matamoros,25.5333,-103.25,97.11,12,0,10.51,MX,2021-06-06 21:43:25
619,Zaozerne,45.1582,33.2787,59.95,82,86,8.3,UA,2021-06-06 21:43:26
620,Awjilah,29.1081,21.2869,75.65,30,0,10.02,LY,2021-06-06 21:43:26
621,Rabat,33.9911,-6.8401,69.87,82,43,3.67,MA,2021-06-06 21:41:30
622,San Patricio,28.017,-97.5169,93.06,69,9,16.44,US,2021-06-06 21:43:27
623,Soloneshnoye,51.6544,84.3197,46.22,82,4,5.21,RU,2021-06-06 21:43:27
624,Gorontalo,0.5412,123.0595,74.14,95,100,2.62,ID,2021-06-06 21:43:27
625,Huanren,41.2647,125.3667,57.31,93,0,0.81,CN,2021-06-06 21:43:28
626,Amalapuram,16.5833,82.0167,82.29,81,13,3.49,IN,2021-06-06 21:43:28
627,Moindou,-21.6924,165.677,69.75,57,95,9.28,NC,2021-06-06 21:43:29
628,Kununurra,-15.7667,128.7333,55.38,71,25,3.44,AU,2021-06-06 21:43:29
629,Volovo,48.5246,23.5056,51.73,94,19,4.41,UA,2021-06-06 21:43:29
630,Mandalgovi,45.7625,106.2708,44.62,78,5,20.42,MN,2021-06-06 21:43:30
631,Sao Geraldo Do Araguaia,-6.4006,-48.555,80.13,68,92,2.86,BR,2021-06-06 21:43:30
632,Camopi,3.1655,-52.3158,73.44,97,89,3.8,GF,2021-06-06 21:43:30
633,Howard Springs,-12.497,131.047,69.71,77,33,5.61,AU,2021-06-06 21:43:31
634,Tungor,53.3808,142.9564,36.63,97,100,14.41,RU,2021-06-06 21:43:31
635,De-Kastri,51.4667,140.7833,46.51,79,97,8.61,RU,2021-06-06 21:43:32
636,Saint-Pierre,-21.3393,55.4781,73.08,88,75,25.32,RE,2021-06-06 21:43:32
637,Diamantino,-14.4086,-56.4461,79.65,47,74,4.18,BR,2021-06-06 21:43:32
638,Ballina,-28.8667,153.5667,49.95,96,13,0.0,AU,2021-06-06 21:43:33
639,Wucheng,29.6008,118.175,67.95,78,97,2.86,CN,2021-06-06 21:43:33
640,Cantagallo,7.376,-73.9196,84.54,78,90,2.51,CO,2021-06-06 21:43:34
641,Baripada,21.935,86.7214,85.93,57,100,6.89,IN,2021-06-06 21:43:34
642,Tomatlan,19.9333,-105.25,91.8,44,43,11.39,MX,2021-06-06 21:43:34
643,Nacala,-14.5428,40.6728,67.03,89,34,9.93,MZ,2021-06-06 21:43:35
644,Jishou,28.3167,109.7167,71.56,87,82,0.94,CN,2021-06-06 21:43:36
645,Pacifica,37.6138,-122.4869,85.62,63,20,7.0,US,2021-06-06 21:43:36
646,Tanete,-3.9443,119.7848,73.17,80,57,3.2,ID,2021-06-06 21:43:37
647,Dukat,62.55,155.55,44.58,78,90,7.49,RU,2021-06-06 21:43:38
648,Sault Sainte Marie,46.5168,-84.3333,88.09,37,1,18.41,CA,2021-06-06 21:41:08
649,Tarko-Sale,64.9225,77.785,32.0,87,31,10.2,RU,2021-06-06 21:43:39
650,Barentu,15.1139,37.5928,87.13,20,66,2.04,ER,2021-06-06 21:43:39
651,Kaeo,-35.1,173.7833,60.33,96,100,13.85,NZ,2021-06-06 21:43:40
652,Shelburne,44.0787,-80.2041,88.29,69,11,9.98,CA,2021-06-06 21:43:40
653,Zambezi,-13.5432,23.1047,55.42,58,43,6.08,ZM,2021-06-06 21:43:41
654,Whitehorse,60.7161,-135.0538,49.01,93,75,10.0,CA,2021-06-06 21:39:59
655,Ampanihy,-24.7,44.75,60.1,76,0,13.96,MG,2021-06-06 21:43:41
656,Axim,4.8699,-2.2405,79.29,81,11,9.37,GH,2021-06-06 21:43:41
657,Jacmel,18.2342,-72.5347,87.64,72,51,8.32,HT,2021-06-06 21:43:43
658,Guatire,10.4762,-66.5427,77.5,97,100,2.95,VE,2021-06-06 21:43:43
659,Praia,14.9215,-23.5087,73.94,78,75,18.41,CV,2021-06-06 21:43:43
660,Chapadinha,-3.7417,-43.3603,79.32,64,91,0.92,BR,2021-06-06 21:43:44
661,Nabire,-3.3667,135.4833,76.01,91,83,2.91,ID,2021-06-06 21:43:44
662,Husavik,66.0449,-17.3389,53.51,71,77,5.3,IS,2021-06-06 21:43:45
663,Antalaha,-14.9003,50.2788,70.52,88,13,8.37,MG,2021-06-06 21:43:45
664,Praia Da Vitoria,38.7333,-27.0667,66.76,88,40,4.74,PT,2021-06-06 21:43:46
665,Nueva Concepcion,14.2,-91.3,90.84,66,67,7.61,GT,2021-06-06 21:43:46
666,Ulaangom,49.9811,92.0667,46.11,66,40,2.64,MN,2021-06-06 21:43:47
667,Ostrovnoy,68.0531,39.5131,38.34,93,7,6.35,RU,2021-06-06 21:43:43
668,Jabinyanah,35.035,10.9081,75.0,79,12,22.39,TN,2021-06-06 21:43:47
669,Sterling,39.0062,-77.4286,93.97,46,75,7.0,US,2021-06-06 21:41:30
670,Pontes E Lacerda,-15.2261,-59.3353,84.34,40,64,0.38,BR,2021-06-06 21:43:48
671,Sistranda,63.7256,8.834,53.91,94,63,13.85,NO,2021-06-06 21:43:48
672,Salamanca,40.8333,-6.0,64.18,46,18,3.0,ES,2021-06-06 21:43:50
673,Providencia,28.7167,-111.5833,103.48,21,11,10.0,MX,2021-06-06 21:43:50
674,Sasykoli,47.5515,46.9968,67.91,54,99,5.97,RU,2021-06-06 21:43:51
675,Iturama,-19.7281,-50.1956,74.62,34,19,3.29,BR,2021-06-06 21:43:52
676,Bonthe,7.5264,-12.505,80.08,87,99,6.62,SL,2021-06-06 21:43:52
677,Luganville,-15.5333,167.1667,77.4,83,100,11.36,VU,2021-06-06 21:43:52
678,Aki,33.5,133.9,66.15,70,100,3.53,JP,2021-06-06 21:43:54
679,San Jose Pinula,14.5461,-90.4114,79.32,59,40,5.99,GT,2021-06-06 21:43:54
680,Bethanien,-26.502,17.1583,55.92,35,0,15.23,NA,2021-06-06 21:43:54
681,Holme,56.1138,10.1725,62.17,84,98,6.22,DK,2021-06-06 21:43:55
682,Hato Mayor,18.7629,-69.256,85.51,68,42,12.39,DO,2021-06-06 21:43:55
683,Beloha,-25.1667,45.05,61.3,79,20,12.19,MG,2021-06-06 21:43:56
684,Manjacaze,-24.7117,33.8828,60.15,89,61,5.03,MZ,2021-06-06 21:43:56
685,Pimentel,-6.8367,-79.9342,70.09,83,90,3.0,PE,2021-06-06 21:43:56
686,Boulder,40.0833,-105.3505,80.11,27,1,5.7,US,2021-06-06 21:40:10
687,Julio De Castilhos,-29.2269,-53.6817,52.18,96,100,13.6,BR,2021-06-06 21:43:57
688,Huainan,32.6264,116.9969,77.0,56,99,8.97,CN,2021-06-06 21:43:57
689,Kaniama,-7.5667,24.1833,68.61,61,18,3.56,CD,2021-06-06 21:43:58
690,Bonoua,5.2741,-3.595,80.22,84,25,8.03,CI,2021-06-06 21:43:58
691,Halifax,44.6453,-63.5724,77.41,70,88,4.61,CA,2021-06-06 21:43:06
692,Zeya,53.75,127.2667,65.39,47,45,1.72,RU,2021-06-06 21:43:58
693,Xining,36.6167,101.7667,48.0,85,92,2.33,CN,2021-06-06 21:43:59
694,Santa Lucia,27.9117,-15.5407,60.76,73,40,12.41,ES,2021-06-06 21:44:00
695,Sao Filipe,14.8961,-24.4956,75.36,70,22,10.29,CV,2021-06-06 21:44:00
696,Morondava,-20.2833,44.2833,73.53,56,36,14.36,MG,2021-06-06 21:44:00
697,Omboue,-1.5746,9.2618,76.17,94,84,4.83,GA,2021-06-06 21:44:01
698,Codrington,-38.2667,141.9667,56.16,63,100,21.32,AU,2021-06-06 21:44:01
